x,y,phi,radius,distance,phibin,size,year,make,type,emp
-8.00750125153,7.54187799602,2.38613035769,11,11.0,316,38.16,2007.0,NIKON,c,10.0
-8.66836754472,8.29815666939,2.37801110584,12,12.0,316,38.16,2007.0,NIKON,c,10.0
-13.8077296852,13.0516895818,2.38433510327,19,19.0,316,38.16,2007.0,NIKON,c,10.0
-15.1916141226,14.4987882373,2.37952526776,21,21.0,316,38.16,2007.0,NIKON,c,10.0
-16.6214061779,15.8974481182,2.37845353056,23,23.0,316,38.16,2007.0,NIKON,c,10.0
-18.7089904792,18.054741074,2.37398866733,26,26.0,316,38.16,2007.0,NIKON,c,10.0
-19.4214701558,18.7565054578,2.37361022417,27,27.0,316,38.16,2007.0,NIKON,c,10.0
-20.3383976247,19.2444688693,2.38382387826,28,28.0,316,38.16,2007.0,NIKON,c,10.0
-22.5823961039,21.237593701,2.38687410595,31,31.0,316,38.16,2007.0,NIKON,c,10.0
-23.3183322433,21.9147297813,2.38721499057,32,32.0,316,38.16,2007.0,NIKON,c,10.0
-23.9848555455,22.6655400213,2.38446786158,33,33.0,316,38.16,2007.0,NIKON,c,10.0
-24.5956117046,23.4745795463,2.37951099817,34,34.0,316,38.16,2007.0,NIKON,c,10.0
-25.1805058184,24.309301239,2.37379638956,35,35.0,316,38.16,2007.0,NIKON,c,10.0
-2.22285337606,2.01467686454,2.4052818754,3,3.0,317,38.16,2007.0,NIKON,c,10.0
-5.91285766931,5.38870245815,2.40254029272,8,8.0,317,38.16,2007.0,NIKON,c,10.0
-6.59140587294,6.12808033712,2.39260482663,9,9.0,317,38.16,2007.0,NIKON,c,10.0
-9.55537169193,8.81446945817,2.3965051752,13,13.0,317,38.16,2007.0,NIKON,c,10.0
-10.9705201213,10.2297452689,2.39112205275,15,15.0,317,38.16,2007.0,NIKON,c,10.0
-13.2871096409,12.1430110513,2.40115407256,18,18.0,317,38.16,2007.0,NIKON,c,10.0
-14.8514751599,13.3952859459,2.40770132478,20,20.0,317,38.16,2007.0,NIKON,c,10.0
-16.0986439687,14.9944543872,2.39169194191,22,22.0,317,38.16,2007.0,NIKON,c,10.0
-17.707795943,16.1998136668,2.4006384741,24,24.0,317,38.16,2007.0,NIKON,c,10.0
-18.449345529,16.8707335215,2.4008592295,25,25.0,317,38.16,2007.0,NIKON,c,10.0
-21.3158547549,19.6630195054,2.39650647693,29,29.0,317,38.16,2007.0,NIKON,c,10.0
-22.1108868288,20.27581524,2.3994610402,30,30.0,317,38.16,2007.0,NIKON,c,10.0
-25.8737230582,23.5701178425,2.40275116056,35,35.0,317,38.16,2007.0,NIKON,c,10.0
-1.48738401582,1.33704479711,2.40937249084,2,2.0,318,38.16,2007.0,NIKON,c,10.0
-12.7406324458,11.2550559697,2.4180257158,17,17.0,318,38.16,2007.0,NIKON,c,10.0
-17.3130873061,15.1412353503,2.42301512848,23,23.0,318,38.16,2007.0,NIKON,c,10.0
-19.4033923338,17.3063100037,2.4132585755,26,26.0,318,38.16,2007.0,NIKON,c,10.0
-20.1132514295,18.0126932171,2.41123408828,27,27.0,318,38.16,2007.0,NIKON,c,10.0
-21.0237712521,18.4932701905,2.42014286847,28,28.0,318,38.16,2007.0,NIKON,c,10.0
-23.2651797934,20.4873475389,2.41959902942,31,31.0,318,38.16,2007.0,NIKON,c,10.0
-24.0019015405,21.163854149,2.4189482497,32,32.0,318,38.16,2007.0,NIKON,c,10.0
-24.6714666335,21.9161751715,2.41526778955,33,33.0,318,38.16,2007.0,NIKON,c,10.0
-25.2868564931,22.7282838925,2.4094309282,34,34.0,318,38.16,2007.0,NIKON,c,10.0
-10.5734817049,9.17613669448,2.42682979377,14,14.0,319,38.16,2007.0,NIKON,c,10.0
-12.1212893314,10.4438663791,2.43039488047,16,16.0,319,38.16,2007.0,NIKON,c,10.0
-14.4940836893,12.2850127394,2.43850049385,19,19.0,319,38.16,2007.0,NIKON,c,10.0
-15.8795090079,13.7419501407,2.4282321306,21,21.0,319,38.16,2007.0,NIKON,c,10.0
-16.7788326013,14.2292226259,2.43823405529,22,22.0,319,38.16,2007.0,NIKON,c,10.0
-19.1221253377,16.1041709681,2.44165913409,25,25.0,319,38.16,2007.0,NIKON,c,10.0
-21.9927858359,18.9028402939,2.43160807083,29,29.0,319,38.16,2007.0,NIKON,c,10.0
-22.7866340927,19.5133110139,2.43342420402,30,30.0,319,38.16,2007.0,NIKON,c,10.0
-25.9554661204,21.9616433464,2.43935085824,34,34.0,319,38.16,2007.0,NIKON,c,10.0
-26.5452498335,22.8111751402,2.43170593156,35,35.0,319,38.16,2007.0,NIKON,c,10.0
-4.65470064255,3.78599550029,2.45875206287,6,6.0,320,38.16,2007.0,NIKON,c,10.0
-7.73010453363,6.34393284164,2.45436926062,10,10.0,320,38.16,2007.0,NIKON,c,10.0
-11.6501421922,9.44850183365,2.46016804513,15,15.0,320,38.16,2007.0,NIKON,c,10.0
-13.9586698072,11.364661773,2.45827393899,18,18.0,320,38.16,2007.0,NIKON,c,10.0
-15.5160735144,12.6194874181,2.45878413215,20,20.0,320,38.16,2007.0,NIKON,c,10.0
-18.379380204,15.4336769215,2.44309242888,24,24.0,320,38.16,2007.0,NIKON,c,10.0
-20.0678755637,16.5311938577,2.45252848367,26,26.0,320,38.16,2007.0,NIKON,c,10.0
-20.776564645,17.2433860234,2.4488579524,27,27.0,320,38.16,2007.0,NIKON,c,10.0
-21.6814161217,17.7176802927,2.45646185869,28,28.0,320,38.16,2007.0,NIKON,c,10.0
-23.9230505457,19.7151630119,2.4523239529,31,31.0,320,38.16,2007.0,NIKON,c,10.0
-24.6613029573,20.3916683095,2.45068150882,32,32.0,320,38.16,2007.0,NIKON,c,10.0
-25.334675341,21.1460215021,2.44606771753,33,33.0,320,38.16,2007.0,NIKON,c,10.0
-5.48897187059,4.34409804262,2.47210357509,7,7.0,321,38.16,2007.0,NIKON,c,10.0
-9.35861379711,7.51108166621,2.46527756844,12,12.0,321,38.16,2007.0,NIKON,c,10.0
-10.225476694,8.02742962482,2.47603916643,13,13.0,321,38.16,2007.0,NIKON,c,10.0
-16.5297394521,12.9525176566,2.47693899345,21,21.0,321,38.16,2007.0,NIKON,c,10.0
-17.970394902,14.3549610611,2.46757672641,23,23.0,321,38.16,2007.0,NIKON,c,10.0
-22.6426219062,18.1193728704,2.46670966472,29,29.0,321,38.16,2007.0,NIKON,c,10.0
-23.4360995805,18.7283004155,2.46738736784,30,30.0,321,38.16,2007.0,NIKON,c,10.0
-25.9738525743,20.3558095503,2.47686764551,33,33.0,321,38.16,2007.0,NIKON,c,10.0
-26.6008420902,21.1753441552,2.46927078827,34,34.0,321,38.16,2007.0,NIKON,c,10.0
-27.1945231899,22.0331093692,2.46066070256,35,35.0,321,38.16,2007.0,NIKON,c,10.0
-8.68814374725,6.74656640278,2.48133013507,11,11.0,322,38.16,2007.0,NIKON,c,10.0
-12.7718984553,9.6373549197,2.49516998673,16,16.0,322,38.16,2007.0,NIKON,c,10.0
-13.3969512206,10.4652614871,2.47844095913,17,17.0,322,38.16,2007.0,NIKON,c,10.0
-15.1379240486,11.482301838,2.49266588442,19,19.0,322,38.16,2007.0,NIKON,c,10.0
-17.4226820187,13.433173537,2.48477616868,22,22.0,322,38.16,2007.0,NIKON,c,10.0
-19.0178435796,14.6397276471,2.48554638366,24,24.0,322,38.16,2007.0,NIKON,c,10.0
-19.7630782559,15.3108046114,2.48245903868,25,25.0,322,38.16,2007.0,NIKON,c,10.0
-20.701415584,15.730587809,2.49179839184,26,26.0,322,38.16,2007.0,NIKON,c,10.0
-21.4104709566,16.449672745,2.48648181651,27,27.0,322,38.16,2007.0,NIKON,c,10.0
-22.31046485,16.9187221201,2.4927808489,28,28.0,322,38.16,2007.0,NIKON,c,10.0
-24.5553038963,18.9218669946,2.48504887637,31,31.0,322,38.16,2007.0,NIKON,c,10.0
-25.2958725326,19.5989497886,2.48241476795,32,32.0,322,38.16,2007.0,NIKON,c,10.0
-27.8209988284,21.2365727977,2.48961547356,35,35.0,322,38.16,2007.0,NIKON,c,10.0
-7.26992892111,5.30548145619,2.5111554928,9,9.0,323,38.16,2007.0,NIKON,c,10.0
-11.222288247,8.37019990806,2.50074962091,14,14.0,323,38.16,2007.0,NIKON,c,10.0
-16.1401922047,11.8107660884,2.50986693953,20,20.0,323,38.16,2007.0,NIKON,c,10.0
-18.5920239423,13.5401863255,2.51213832433,23,23.0,323,38.16,2007.0,NIKON,c,10.0
-23.2645623706,17.313582463,2.50181125862,29,29.0,323,38.16,2007.0,NIKON,c,10.0
-24.058534208,17.9216888647,2.50135053167,30,30.0,323,38.16,2007.0,NIKON,c,10.0
-26.5883920351,19.5462888801,2.50766757348,33,33.0,323,38.16,2007.0,NIKON,c,10.0
-27.2224067038,20.3700901631,2.4991907183,34,34.0,323,38.16,2007.0,NIKON,c,10.0
-4.04328090794,2.94140774111,2.51266053056,5,5.0,324,38.16,2007.0,NIKON,c,10.0
-12.2742460302,8.62223198431,2.52921403752,15,15.0,324,30.72,1999.0,FUJIFILM,c,2.0
-14.5846996938,10.5492433302,2.51539380542,18,18.0,324,30.72,2005.0,SAMSUNG,c,5.0
-17.1407631807,12.1323632316,2.5256458563,21,21.0,324,28.52,2009.0,KODAK,c,12.0
-19.6220355156,13.819396594,2.52800033844,24,24.0,324,28.52,2009.0,KODAK,c,12.0
-20.3711374808,14.4919549315,2.52325894327,25,25.0,324,28.52,2009.0,KODAK,c,12.0
-22.0140731407,15.6326767943,2.52410568063,27,27.0,324,28.52,2009.0,KODAK,c,12.0
-22.9100877693,16.0974494378,2.52909983912,28,28.0,324,28.52,2009.0,KODAK,c,12.0
-25.1612628124,18.1083089681,2.51777379985,31,31.0,324,28.52,2009.0,KODAK,c,12.0
-25.9049713084,18.7864967866,2.51414802708,32,32.0,324,28.52,2009.0,KODAK,c,12.0
-27.8196035765,19.5466021816,2.52911064834,34,34.0,324,28.52,2009.0,KODAK,c,12.0
-28.4241515618,20.4222331784,2.51857024456,35,35.0,324,28.52,2009.0,KODAK,c,12.0
-6.57834387078,4.55251490033,2.53622508649,8,8.0,325,28.52,2009.0,KODAK,c,12.0
-14.0043859732,9.63728040028,2.53885620247,17,17.0,325,28.52,2009.0,KODAK,c,12.0
-15.7373622684,10.645911367,2.546831275,19,19.0,325,28.4592,2011.0,GE,b,14.0
-18.0287977865,12.6080311854,2.53131828207,22,22.0,325,28.4592,2011.0,GE,b,14.0
-21.303035522,14.9057263341,2.53106830001,26,26.0,325,28.4592,2011.0,KODAK,c,14.0
-23.8578410016,16.4864618019,2.53691285251,29,29.0,325,28.0735,2008.0,CANON,b,10.0
-24.6532200681,17.0944066956,2.53531369549,30,30.0,325,28.0735,2008.0,CANON,b,10.0
-26.487985974,17.9551273747,2.54588128621,32,32.0,325,28.0735,2008.0,CANON,b,10.0
-27.1777107956,18.718227371,2.53846750146,33,33.0,325,28.0735,2008.0,CANON,b,10.0
-8.35087976319,5.50116416595,2.55908901574,10,10.0,326,28.0735,2008.0,CANON,b,10.0
-9.97763534763,6.66684279624,2.55254403104,12,12.0,326,28.0735,2008.0,CANON,b,10.0
-10.83093294,7.18963779677,2.55557315766,13,13.0,326,28.0735,2009.0,CANON,b,12.0
-13.3689377985,8.79042104452,2.55994509299,16,16.0,326,28.0735,2009.0,CANON,b,12.0
-16.7222029764,10.9712318186,2.5609497469,20,20.0,326,28.0735,2009.0,CANON,b,12.0
-19.17674024,12.6985288033,2.55669992225,23,23.0,326,28.0735,2009.0,CANON,b,12.0
-20.9452909578,13.6489848228,2.56405884787,25,25.0,326,28.0735,2009.0,CANON,b,12.0
-22.5865168661,14.7935545377,2.56172954474,27,27.0,326,28.0735,2009.0,CANON,b,12.0
-25.7402784181,17.2753601108,2.55049872332,31,31.0,326,28.0735,2009.0,CANON,b,12.0
-28.3918981364,18.7056173439,2.55903057837,34,34.0,326,28.0735,2009.0,CANON,b,12.0
-29.003475755,19.5907731887,2.54752501556,35,35.0,326,28.0735,2009.0,CANON,b,12.0
-9.2901050678,5.89015685948,2.57652991245,11,11.0,327,28.0735,2009.0,CANON,b,12.0
-11.8098025423,7.51854799229,2.57466944805,14,14.0,327,28.0735,2009.0,CANON,b,12.0
-15.1631573216,9.69941544838,2.57251367184,18,18.0,327,28.0735,2009.0,CANON,b,12.0
-17.7111309127,11.2834321815,2.57435271914,21,21.0,327,28.0735,2009.0,CANON,b,12.0
-18.5958671929,11.7555826459,2.57786039545,22,22.0,327,28.0735,2009.0,CANON,b,12.0
-20.1908672174,12.9741620542,2.57045429321,24,24.0,327,28.0735,2009.0,CANON,b,12.0
-21.8718077233,14.0578813096,2.57033820818,26,26.0,327,28.0735,2009.0,CANON,b,12.0
-23.4794940226,15.2549454421,2.56541882933,28,28.0,327,28.0735,2009.0,CANON,b,12.0
-24.4217268824,15.6390298958,2.57201444641,29,29.0,327,28.0735,2009.0,CANON,b,12.0
-25.2194712586,16.2474080837,2.56927685931,30,30.0,327,28.0735,2009.0,CANON,b,12.0
-27.044329483,17.1056786716,2.57761454533,32,32.0,327,28.0735,2009.0,CANON,b,12.0
-27.7412498511,17.8724104894,2.56926742944,33,33.0,327,28.0735,2009.0,CANON,b,12.0
-29.5584857488,18.7428898582,2.57647978656,35,35.0,327,28.0735,2009.0,CANON,b,12.0
-3.3954333835,2.11448152942,2.58461817479,4,4.0,328,28.0735,2011.0,CANON,b,12.0
-12.8398574961,7.75487327301,2.59826002991,15,15.0,328,28.0735,2011.0,CANON,b,12.0
-14.5607202402,8.77413392237,2.59927144581,17,17.0,328,28.0735,2011.0,CANON,b,12.0
-23.1269919025,13.9334936589,2.59935340886,27,27.0,328,28.0735,2011.0,CANON,b,12.0
-26.2917306889,16.4239123653,2.5832236468,31,31.0,328,28.0735,2011.0,CANON,b,12.0
-28.9387781022,17.8478884452,2.58895050841,34,34.0,328,28.0735,2009.0,CANON,b,12.0
-16.2906400932,9.77829460358,2.60099666558,19,19.0,329,28.0735,2009.0,CANON,b,12.0
-17.2605874298,10.1030748576,2.61203255428,20,20.0,329,28.0735,2009.0,CANON,b,12.0
-19.723382895,11.8316595276,2.60126152018,23,23.0,329,28.0735,2009.0,CANON,b,12.0
-20.7233136117,12.1055471975,2.61290824799,24,24.0,329,28.0735,2009.0,CANON,b,12.0
-21.484583065,12.7832973259,2.60485875246,25,25.0,329,28.0735,2009.0,CANON,b,12.0
-22.4068551824,13.1883600511,2.60960811635,26,26.0,329,28.0735,2008.0,CANON,c,9.0
-24.0179326063,14.3923213318,2.60173781955,28,28.0,329,28.0735,2010.0,CANON,c,12.0
-24.9555253083,14.7723307771,2.6071160403,29,29.0,329,28.0735,2009.0,CANON,c,12.0
-25.7566346736,15.3816699448,2.60324002313,30,30.0,329,28.0735,2008.0,CANON,c,9.0
-26.815029116,15.554877483,2.61594857027,31,31.0,329,28.0735,2008.0,CANON,c,9.0
-27.5734416446,16.239006,2.60934780446,32,32.0,329,28.0735,2008.0,CANON,c,9.0
-28.2784746507,17.0096405438,2.60006735741,33,33.0,329,28.0735,2008.0,CANON,c,9.0
-30.0887162672,17.8792939847,2.60543455756,35,35.0,329,28.0735,2008.0,CANON,c,10.0
-6.08776690317,3.45529942736,2.62535199722,7,7.0,330,28.0735,2008.0,CANON,c,10.0
-7.84639810311,4.40840524538,2.62970615898,9,9.0,330,28.0735,2008.0,CANON,c,9.0
-13.9099031706,7.90661708859,2.62472019925,16,16.0,330,28.0735,2009.0,CANON,c,12.0
-15.6921558819,8.8179500894,2.62963353827,18,18.0,330,28.0735,2009.0,CANON,c,12.0
-18.2394897989,10.4077380768,2.62305958199,21,21.0,330,28.0735,2009.0,CANON,c,12.0
-19.1226620918,10.877674132,2.62440250884,22,22.0,330,28.0735,2009.0,CANON,c,12.0
-28.7888756042,16.1307359239,2.63086728539,33,33.0,330,28.0735,2009.0,CANON,c,12.0
-29.4597539423,16.9741832693,2.61887043844,34,34.0,330,28.0735,2011.0,CANON,c,12.0
-30.5937228072,17.0007095381,2.63438932856,35,35.0,330,28.0735,2009.0,CANON,c,12.0
-0.880955268974,0.473199549943,2.64867349375,1,1.0,331,28.0735,2010.0,CANON,c,14.0
-5.25591328853,2.89402410209,2.63827164307,6,6.0,331,28.0735,2010.0,CANON,c,14.0
-10.5207210685,5.77186522703,2.63981049364,12,12.0,331,28.0735,2009.0,CANON,c,12.0
-11.3679125408,6.30639076373,2.63510714889,13,13.0,331,28.0735,2009.0,CANON,c,12.0
-12.3328157914,6.62583237461,2.6485892752,14,14.0,331,28.0735,2009.0,CANON,c,12.0
-20.2308665989,10.9412995872,2.6458231181,23,23.0,331,28.0735,2009.0,CANON,c,12.0
-21.988116204,11.8963332921,2.64565865705,25,25.0,331,28.0735,2009.0,CANON,c,12.0
-22.9073528948,12.2985032972,2.64887802452,26,26.0,331,28.0735,2009.0,CANON,c,12.0
-23.634733268,13.053711478,2.63697727297,27,27.0,331,28.0735,2009.0,CANON,c,12.0
-24.5246933608,13.5107148426,2.63805680976,28,28.0,331,28.0735,2009.0,CANON,c,12.0
-25.4585786421,13.8874322149,2.6422176342,29,29.0,331,28.0735,2011.0,CANON,c,12.0
-26.2640907565,14.4981908091,2.63720318696,30,30.0,331,28.0735,2011.0,CANON,c,12.0
-27.3096133382,14.6691860482,2.64867349375,31,31.0,331,28.0735,2008.0,CANON,c,9.0
-28.0747896879,15.355982026,2.64108106359,32,32.0,331,28.0735,2011.0,FUJIFILM,b,14.0
-29.9543593129,16.0852839004,2.64879036848,34,34.0,331,28.0735,2008.0,FUJIFILM,c,10.0
-8.88016100653,4.59812358448,2.66380877086,10,10.0,332,28.0735,2009.0,KODAK,c,10.0
-13.3442811938,6.85055905902,2.66730602229,15,15.0,332,28.0735,2010.0,NIKON,b,10.0
-15.063924018,7.8789715813,2.65968668915,17,17.0,332,28.0735,2010.0,NIKON,c,12.0
-16.7961346637,8.88199641736,2.65516205616,19,19.0,332,28.0735,2012.0,OLYMPUS,c,14.0
-17.7539409814,9.20856012783,2.66311536165,20,20.0,332,28.0735,2011.0,PANASONIC,b,12.0
-21.2184151942,11.2151173264,2.65536220277,24,24.0,332,28.0735,2011.0,PANASONIC,b,12.0
-29.2719685653,15.2365303238,2.66166721336,33,33.0,332,28.0735,2011.0,PANASONIC,b,12.0
-31.0730820116,16.1078730533,2.66334409956,35,35.0,332,28.0735,2011.0,PANASONIC,b,12.0
-7.12643937003,3.63508760627,2.66990988026,8,8.0,333,28.0735,2011.0,SONY,b,16.0
-9.80793375825,4.98040514353,2.67172968983,11,11.0,333,28.0735,2011.0,SONY,b,16.0
-16.1699698913,7.90772241005,2.6867534047,18,18.0,333,28.0735,2011.0,SONY,b,16.0
-18.7245866304,9.50735796733,2.67176644484,21,21.0,333,28.0735,2011.0,SONY,b,16.0
-19.6080415629,9.97620699811,2.67094462223,22,22.0,333,28.0735,2011.0,SONY,b,16.0
-22.4550522936,10.9895689857,2.68645856164,25,25.0,333,28.0735,2011.0,SONY,b,16.0
-24.1090223115,12.1554532282,2.67460113709,27,27.0,333,28.0735,2013.0,SONY,c,16.0
-24.9991079071,12.6112887465,2.67437579998,28,28.0,333,28.0735,2009.0,SONY,c,12.0
-25.9302671244,12.9854244003,2.67731922809,29,29.0,333,28.0735,2009.0,SONY,c,12.0
-26.7412542147,13.5979896685,2.67116635078,30,30.0,333,28.0735,2009.0,SONY,c,12.0
-27.7749537424,13.7677864817,2.68139841722,31,31.0,333,28.0735,2009.0,SONY,c,12.0
-28.5478687977,14.4574958797,2.67281432271,32,32.0,333,27.944112,2005.0,SONY,c,5.0
-30.422151475,15.181986024,2.67871029851,34,34.0,333,27.944112,2005.0,SONY,c,5.0
-14.3925255747,6.98965003285,2.68949530551,16,16.0,334,27.944112,2005.0,SONY,c,5.0
-20.6981837899,10.0292167091,2.69038471602,23,23.0,334,27.944112,2005.0,SONY,c,5.0
-21.6752797584,10.304477056,2.69781615755,24,24.0,334,27.944112,2005.0,SONY,c,5.0
-23.3725291295,11.3896831427,2.68814793269,26,26.0,334,27.944112,2005.0,SONY,c,5.0
-28.9922026235,13.5444522605,2.70454758184,32,32.0,334,27.944112,2005.0,SONY,c,5.0
-29.7272952912,14.3278719519,2.69246714134,33,33.0,334,27.7248,2008.0,KODAK,c,10.0
-31.5263920239,15.2015330134,2.69229887056,35,35.0,334,27.7248,2010.0,PANASONIC,b,14.0
-32.3902033037,15.7122477687,2.68994193354,36,36.0,334,27.7248,2010.0,PANASONIC,b,14.0
-11.8330205384,5.3832726978,2.71464114012,13,13.0,335,27.7248,2010.0,PANASONIC,b,14.0
-15.5121611708,6.95505972738,2.72010193249,17,17.0,335,27.7248,2010.0,PANASONIC,b,14.0
-17.2523632774,7.95964580529,2.70932744674,19,19.0,335,27.7248,2010.0,PANASONIC,b,14.0
-18.2009765281,8.29002131613,2.71419816903,20,20.0,335,27.7248,2010.0,PANASONIC,b,14.0
-19.1652708112,8.5844274551,2.72047330768,21,21.0,335,27.7248,2008.0,PANASONIC,c,9.0
-20.0509543821,9.05313362137,2.71748673561,22,22.0,335,27.7248,2008.0,PANASONIC,c,10.0
-24.5491877299,11.2399902936,2.7122250012,27,27.0,335,27.7248,2008.0,PANASONIC,c,10.0
-25.4405505285,11.6952293182,2.71069479019,28,28.0,335,25.0,2007.0,FUJIFILM,c,8.0
-26.3700096372,12.0674186027,2.71242082198,29,29.0,335,25.0,2007.0,FUJIFILM,c,8.0
-27.1875746949,12.6821048021,2.7051295146,30,30.0,335,25.0,2007.0,FUJIFILM,c,8.0
-28.2105520305,12.8516440245,2.7141233407,31,31.0,335,25.0,2007.0,FUJIFILM,c,8.0
-30.8627116914,14.2650982139,2.70863022854,34,34.0,335,25.0,2007.0,FUJIFILM,c,8.0
-31.9532728252,14.2824492213,2.72125364157,35,35.0,335,25.0,2007.0,FUJIFILM,c,8.0
-4.59643221164,1.96794586404,2.73706000581,5,5.0,336,25.0,2007.0,FUJIFILM,c,8.0
-10.9837377494,4.8329602783,2.72707695624,12,12.0,336,25.0,2007.0,FUJIFILM,c,8.0
-12.7884714773,5.69692875814,2.72250910234,14,14.0,336,25.0,2007.0,FUJIFILM,c,8.0
-13.7851133147,5.91359881139,2.73635201468,15,15.0,336,25.0,2007.0,FUJIFILM,c,8.0
-21.1244066529,9.09722174962,2.73494631395,23,23.0,336,25.0,2007.0,FUJIFILM,c,8.0
-22.8846141647,10.0645136261,2.72725846623,25,25.0,336,25.0,2007.0,FUJIFILM,c,8.0
-23.8016666183,10.4633009223,2.72741784086,26,26.0,336,25.0,2007.0,FUJIFILM,c,8.0
-27.6025374173,11.7515925784,2.73909267842,30,30.0,336,25.0,2007.0,FUJIFILM,c,8.0
-29.4073437589,12.6177705261,2.73628084097,32,32.0,336,25.0,2007.0,FUJIFILM,c,8.0
-30.1544238768,13.4056227254,2.72326706932,33,33.0,336,25.0,2007.0,FUJIFILM,c,8.0
-31.2756456011,13.335441209,2.73855015858,34,34.0,336,24.745152,2005.0,CANON,c,3.0
-8.31272105526,3.44944468826,2.74825682515,9,9.0,337,24.745152,2005.0,CANON,c,4.0
-14.8147807248,6.04336595579,2.75427041177,16,16.0,337,24.745152,2006.0,CANON,c,5.0
-16.5950408199,6.97170138383,2.74387327113,18,18.0,337,24.745152,2006.0,CANON,c,5.0
-22.0930840033,9.37526742132,2.74027011233,24,24.0,337,24.745152,2006.0,CANON,c,6.0
-24.9546065183,10.3086184097,2.74984886532,27,27.0,337,24.745152,2006.0,CANON,c,6.0
-25.8484389957,10.7637447706,2.74701378041,28,28.0,337,24.745152,2008.0,CANON,c,8.0
-26.7772644197,11.134545801,2.74752241588,29,29.0,337,24.745152,2008.0,CANON,c,8.0
-28.6159417529,11.921739705,2.74684826417,31,31.0,337,24.745152,2008.0,CANON,c,8.0
-30.5529491648,12.4706574538,2.75406699729,33,33.0,337,24.745152,2007.0,CANON,c,8.0
-32.3533665527,13.3513921637,2.75020841257,35,35.0,337,24.745152,2007.0,CANON,c,8.0
-9.31214934759,3.64470499879,2.76852852598,10,10.0,338,24.745152,2008.0,CANON,c,8.0
-10.2369402818,4.02555010738,2.76692946722,11,11.0,338,24.745152,2007.0,CANON,c,8.0
-17.657987737,7.01394818064,2.76349283732,19,19.0,338,24.745152,2008.0,CANON,c,8.0
-18.6005278053,7.34985478536,2.76528097641,20,20.0,338,24.745152,2007.0,CANON,c,8.0
-19.5604970871,7.64113562938,2.76918017053,21,21.0,338,24.745152,2006.0,CANON,c,6.0
-20.4504412991,8.11045317313,2.764028849,22,22.0,338,24.745152,2009.0,CANON,c,10.0
-23.276086854,9.12270687696,2.76805837083,25,25.0,338,24.745152,2006.0,CANON,c,5.0
-24.1941036624,9.52078505034,2.76668774903,26,26.0,338,24.745152,2006.0,CANON,c,6.0
-27.9856637699,10.8075262368,2.77305584225,30,30.0,338,24.745152,2005.0,CANON,c,4.0
-29.7928741918,11.6783837662,2.7680141001,32,32.0,338,24.745152,2007.0,CANON,c,7.0
-31.6605835721,12.3938471781,2.76847008861,34,34.0,338,24.745152,2006.0,CANON,c,6.0
-6.54386983929,2.4855115221,2.77860041934,7,7.0,339,24.745152,2006.0,CANON,c,6.0
-15.9037961297,6.00576961477,2.78051717583,17,17.0,339,24.745152,2007.0,CANON,c,7.0
-21.5086889619,8.14716509844,2.77950791187,23,23.0,339,24.745152,2006.0,CANON,c,5.0
-22.4710750177,8.42916292112,2.7827240671,24,24.0,339,24.745152,2006.0,CANON,c,5.0
-25.3247048517,9.36265582917,2.78747272943,27,27.0,339,24.745152,2009.0,CANON,c,10.0
-26.2222353347,9.81806366103,2.78333277062,28,28.0,339,24.745152,2009.0,CANON,c,10.0
-27.151529736,10.1879552903,2.78262400977,29,29.0,339,24.745152,2007.0,CANON,c,7.0
-28.9906888081,10.979069288,2.77957318765,31,31.0,339,24.745152,2007.0,CANON,c,8.0
-30.9224931299,11.5238630082,2.78486692527,33,33.0,339,24.745152,2007.0,CANON,c,8.0
-32.7263377997,12.4091423644,2.77916318357,35,35.0,339,24.745152,2007.0,CANON,c,8.0
-2.82463219555,1.01066956018,2.7979809571,3,3.0,340,24.745152,2006.0,CANON,c,6.0
-7.5473633899,2.65279208776,2.80359467403,8,8.0,340,24.745152,2006.0,CANON,c,6.0
-12.2233163702,4.42611984862,2.79417513135,13,13.0,340,24.745152,2006.0,CANON,c,6.0
-13.1742809666,4.73691049233,2.79642892948,14,14.0,340,24.745152,2006.0,CANON,c,6.0
-14.1602530929,4.94845757238,2.80539800707,15,15.0,340,24.745152,2006.0,CANON,c,6.0
-16.9659821747,6.01294011679,2.80099313756,18,18.0,340,24.745152,2006.0,CANON,c,6.0
-23.6288187939,8.1657162825,2.80885827542,25,25.0,340,24.745152,2006.0,CANON,c,6.0
-24.5492351522,8.56358881787,2.8059576572,26,26.0,340,24.745152,2006.0,CANON,c,6.0
-28.3365118603,9.85099464981,2.80701900607,30,30.0,340,24.745152,2006.0,CANON,c,6.0
-30.1484057259,10.7272378639,2.79974735922,32,32.0,340,24.745152,2006.0,CANON,c,6.0
-32.017181033,11.4411589754,2.79839001865,34,34.0,340,24.745152,2006.0,CANON,c,6.0
-33.0718738969,11.4564897305,2.80811795457,35,35.0,340,24.745152,2006.0,CANON,c,6.0
